student_id,minutes_watched,paid_in_q2
93270,106.40,1
263388,14.95,1
260042,1700.30,1
264141,56.58,1
173060,10.58,1
263496,342.11,1
262714,358.68,1
144599,4.57,1
144869,178.45,1
263859,262.16,1
263650,158.65,1
263706,148.88,1
263920,3.08,1
264476,1397.18,1
1317,21.27,1
23727,245.12,1
262412,687.72,1
264679,28.38,1
264684,625.66,1
264404,518.59,1
264696,219.09,1
264637,187.92,1
264131,323.67,1
264916,779.42,1
264049,368.17,1
264146,1809.11,1
264400,294.22,1
264826,239.25,1
265044,494.42,1
263661,86.96,1
265106,10.10,1
263683,167.37,1
265093,200.98,1
3239,1957.19,1
265218,75.75,1
265121,2.45,1
5018,31.50,1
265337,11.28,1
264623,220.99,1
264425,835.77,1
265025,71.00,1
265415,413.01,1
150745,440.15,1
265462,16.50,1
145013,425.27,1
265317,310.94,1
6589,176.01,1
148222,113.95,1
117782,0.10,1
255153,58.22,1
179264,73.43,1
163918,13.82,1
145681,1005.23,1
265262,33.28,1
265519,470.39,1
265572,80.77,1
182149,67.83,1
185766,8.77,1
265578,71.10,1
262569,395.40,1
263677,19.08,1
265714,5.26,1
236349,0.40,1
143454,9.42,1
265241,28.55,1
265176,57.82,1
146030,151.26,1
259258,88.72,1
181404,24.40,1
259026,292.14,1
265686,132.82,1
205950,902.73,1
265918,13.50,1
265928,1656.51,1
259408,1.88,1
24006,27.63,1
262792,132.36,1
254613,0.07,1
265966,853.88,1
265970,163.20,1
265878,636.09,1
266001,1749.97,1
262596,11.27,1
167964,1286.66,1
262821,451.81,1
266057,109.34,1
265489,12.00,1
266099,26.97,1
265789,251.82,1
180122,111.50,1
266123,0.63,1
157976,425.97,1
265967,1371.43,1
264732,10.85,1
260861,194.03,1
261753,26.31,1
260964,107.53,1
265653,181.82,1
262992,595.28,1
266308,1.38,1
263693,306.37,1
265449,86.51,1
266332,705.77,1
259702,33.43,1
163473,348.31,1
148643,97.82,1
24924,53.62,1
172174,116.95,1
266402,1.08,1
261668,178.70,1
266325,28.47,1
263104,1.43,1
265588,1465.76,1
265628,655.95,1
166121,0.08,1
238987,570.57,1
263076,1315.40,1
145905,49.46,1
266529,1179.79,1
156561,570.16,1
3115,21.03,1
266410,13.28,1
266455,10.13,1
266366,29.10,1
266548,1589.43,1
11402,0.12,1
254098,30.75,1
255765,164.80,1
259860,1595.09,1
146427,50.70,1
236628,856.91,1
263845,55.45,1
266249,12.73,1
266693,473.25,1
261883,426.71,1
266544,39.78,1
266603,3.38,1
266615,3.88,1
262908,0.43,1
266788,1288.00,1
266766,1233.12,1
266810,73.59,1
261828,59.22,1
266614,819.35,1
266894,67.50,1
266316,1.15,1
146551,33.61,1
263529,388.08,1
266340,82.71,1
266758,1064.43,1
267011,135.87,1
264687,82.53,1
267010,1174.65,1
263480,228.20,1
259996,516.24,1
999,384.21,1
196656,4.05,1
2973,3.28,1
7548,43.18,1
159101,47.61,1
3423,627.77,1
267109,57.51,1
267114,450.72,1
265310,608.35,1
266512,1936.29,1
182880,492.45,1
266616,94.79,1
267174,20.92,1
260465,1228.21,1
158990,46.69,1
699,222.35,1
267203,515.76,1
266754,328.74,1
266095,514.38,1
266584,177.36,1
146855,366.47,1
267358,104.05,1
160960,1116.03,1
263690,1030.07,1
185009,3.07,1
263791,40.18,1
146801,0.40,1
4019,57.50,1
260646,29.15,1
4537,305.28,1
251774,504.38,1
267496,165.76,1
267487,184.66,1
267613,5.81,1
225955,363.36,1
267662,0.28,1
267670,0.20,1
228262,445.60,1
160816,132.30,1
147044,4.20,1
246945,0.05,1
2546,383.99,1
267064,1787.36,1
146977,27.87,1
267558,592.16,1
243827,14.02,1
267106,67.92,1
263913,88.56,1
184481,49.57,1
261325,448.39,1
266725,743.14,1
261680,164.29,1
255912,42.88,1
267721,615.39,1
267778,6.02,1
267765,428.72,1
147143,125.09,1
1567,365.36,1
147146,123.22,1
257384,630.04,1
144390,0.92,1
147132,357.92,1
147061,77.24,1
147076,77.56,1
170493,1078.98,1
24701,66.85,1
267843,56.88,1
267854,271.76,1
33495,32.97,1
267026,429.58,1
267916,2326.68,1
267919,300.78,1
217758,19.47,1
62735,32.80,1
179463,3.93,1
267443,321.83,1
264254,76.93,1
267812,1674.35,1
262270,240.51,1
268046,10.03,1
268045,857.29,1
143392,27.01,1
261073,425.75,1
268011,2544.74,1
164455,5.32,1
264259,50.08,1
267286,753.39,1
267949,110.67,1
4435,1.37,1
268152,729.96,1
190596,82.30,1
268053,262.60,1
170381,162.61,1
196538,672.17,1
258154,1010.07,1
30872,1001.99,1
226945,40.93,1
259491,105.68,1
255241,267.70,1
268226,43.39,1
172441,2159.29,1
263934,17.95,1
161524,159.50,1
235620,16.43,1
262203,10.03,1
268257,206.34,1
264081,574.31,1
142814,162.32,1
262761,172.62,1
225377,6.28,1
261212,1409.42,1
147446,52.45,1
148901,29.45,1
268331,2237.55,1
268337,128.40,1
268344,87.50,1
268352,435.80,1
268373,84.98,1
147473,29.33,1
147231,109.98,1
161844,703.60,1
251293,337.30,1
5212,195.27,1
143407,38.51,1
268389,130.30,1
268357,1405.98,1
268263,595.94,1
268408,240.92,1
268410,459.48,1
264472,195.54,1
268293,518.44,1
16915,0.12,1
267643,726.21,1
268348,94.76,1
267498,193.89,1
268374,81.88,1
170915,30.27,1
5427,12.93,1
147444,12.82,1
144627,75.65,1
145484,138.59,1
268465,236.37,1
4784,296.60,1
268113,320.24,1
268473,362.81,1
268480,19.05,1
182728,4929.36,1
264761,127.96,1
213379,160.77,1
182962,505.81,1
268510,167.53,1
266012,1258.27,1
160562,6.66,1
268527,15.40,1
268420,92.62,1
268511,91.00,1
248036,354.75,1
147291,4.45,1
137389,804.05,1
267898,1379.64,1
268553,78.14,1
268558,282.47,1
268104,112.75,1
171350,5.35,1
257151,916.05,1
261990,10.53,1
268129,593.00,1
268584,391.72,1
235192,1051.27,1
261724,135.65,1
264291,7.49,1
268600,156.44,1
213528,174.35,1
21229,138.11,1
258163,54.68,1
228646,22.22,1
261491,40.85,1
268321,81.67,1
234155,225.53,1
182,2018.90,1
30273,133.65,1
268147,80.96,1
265101,424.84,1
268409,341.18,1
267813,585.48,1
265130,118.85,1
268641,557.13,1
265196,166.42,1
249481,10.45,1
259504,2051.81,1
268545,6.72,1
1019,56.49,1
268714,561.07,1
265250,1213.63,1
265110,584.05,1
259533,220.88,1
268742,30.73,1
268736,13.90,1
160524,75.82,1
258337,675.46,1
158129,56.62,1
2702,0.45,1
248305,558.08,1
2734,202.70,1
29758,692.82,1
261466,1621.35,1
236583,50.35,1
8059,114.10,1
147618,183.36,1
268779,117.92,1
268764,1941.09,1
149883,223.52,1
261582,1.00,1
268647,2.17,1
268796,1844.52,1
246415,0.22,1
1521,776.91,1
249600,7.05,1
253843,381.46,1
181620,1199.13,1
241632,977.65,1
268827,224.01,1
268830,52.18,1
258256,73.63,1
258373,1066.21,1
268768,458.22,1
268866,441.79,1
257898,50.43,1
268718,260.45,1
260356,120.95,1
268643,246.96,1
268877,22.37,1
268800,753.91,1
262044,0.58,1
16601,1120.41,1
268903,230.13,1
256753,37.00,1
47183,895.47,1
156183,812.96,1
198300,35.87,1
261200,9.75,1
265927,41.32,1
264368,2.16,1
268915,159.93,1
268923,456.38,1
268732,19.52,1
268892,24.60,1
268926,2070.13,1
268792,147.57,1
268940,847.86,1
262112,1574.36,1
4035,26.29,1
268287,132.45,1
268962,569.25,1
144151,614.51,1
263008,348.41,1
235692,212.61,1
167551,40.11,1
147672,1214.29,1
268990,1551.57,1
256834,130.00,1
268989,1480.08,1
268817,109.91,1
262386,332.08,1
182765,115.03,1
177665,15.17,1
269000,634.91,1
267936,2543.00,1
144023,786.56,1
262580,32.32,1
268922,670.74,1
269012,49.47,1
258782,387.39,1
269010,1078.28,1
268978,3002.27,1
269016,115.61,1
196268,324.11,1
17342,441.97,1
267959,809.77,1
269020,125.80,1
158034,363.25,1
164796,20.67,1
245804,191.39,1
269038,58.98,1
269040,2444.35,1
269047,349.65,1
268618,196.46,1
209958,156.73,1
268516,1269.24,1
269050,329.44,1
256703,1914.37,1
269030,36.43,1
183978,2010.43,1
269036,113.41,1
31,174.21,1
268908,8.53,1
11250,44.03,1
269054,778.31,1
149790,102.10,1
258956,325.97,1
254501,344.56,1
262578,62.64,1
143637,108.85,1
263579,346.19,1
266477,69.85,1
269066,1832.59,1
269070,573.36,1
1306,735.69,1
228826,220.56,1
268825,1609.34,1
24965,0.32,1
268929,107.51,1
171898,179.00,1
185851,2785.41,1
269068,212.05,1
254331,74.55,1
268805,1880.23,1
144467,5.82,1
268393,3.07,1
239647,17.30,1
269120,2.27,1
265906,14.53,1
239645,145.80,1
269174,5.01,1
171609,92.33,1
269188,40.95,1
269204,2947.76,1
268985,1491.06,1
269314,1675.65,1
4011,54.98,1
143799,4.87,1
265165,57.65,1
268556,908.65,1
269220,237.97,1
269485,921.82,1
269492,588.65,1
268390,2009.42,1
266112,5311.56,1
269549,777.86,1
268811,519.45,1
163241,99.80,1
269013,333.78,1
269570,569.80,1
269540,374.35,1
176391,405.52,1
269594,181.42,1
269633,116.35,1
225216,387.96,1
269670,218.13,1
269728,0.45,1
269518,1662.81,1
267885,443.63,1
269744,907.42,1
1046,1406.37,1
264998,2.53,1
101982,4.20,1
269771,861.20,1
269796,54.55,1
144397,1205.15,1
183925,80.93,1
216694,60.62,1
264253,337.06,1
269662,151.93,1
268529,490.17,1
269843,513.45,1
269862,60.17,1
269470,267.84,1
3751,860.08,1
269646,1220.04,1
269894,19.78,1
269896,4.25,1
269741,1937.58,1
269924,1048.37,1
269934,879.11,1
259884,1119.36,1
269978,339.34,1
269981,140.25,1
265005,525.84,1
269653,504.11,1
270003,162.22,1
270000,151.61,1
269535,21.95,1
270014,342.96,1
270022,548.56,1
155900,33.94,1
270098,363.76,1
247713,434.58,1
269289,165.16,1
200337,59.08,1
269976,432.41,1
266731,501.38,1
1436,0.24,1
270135,249.32,1
269671,465.35,1
270197,97.82,1
147448,111.52,1
270042,1368.38,1
269457,11.02,1
270263,706.76,1
270265,123.06,1
270179,536.14,1
270240,694.68,1
270304,58.93,1
270324,59.17,1
269519,521.84,1
270075,2588.02,1
269501,246.71,1
270247,512.52,1
264843,125.21,1
270363,255.42,1
270455,65.03,1
270036,457.85,1
270103,111.65,1
269754,111.10,1
270018,143.91,1
38359,1471.64,1
147878,2938.12,1
64522,53.65,1
144912,64.50,1
270596,98.60,1
248535,110.20,1
265003,1115.88,1
270602,19.51,1
270486,953.05,1
262260,164.21,1
270616,11.20,1
270648,103.13,1
270670,88.98,1
195508,2823.78,1
270619,344.35,1
270710,912.16,1
269864,212.33,1
270700,611.54,1
7873,187.06,1
270738,1342.04,1
269898,471.54,1
270062,214.05,1
270784,103.91,1
6862,224.51,1
265848,207.65,1
270811,185.91,1
269975,371.13,1
144788,1082.06,1
270898,31.86,1
270367,341.50,1
162497,1267.40,1
270931,915.03,1
269130,119.06,1
270947,20.47,1
4595,809.45,1
236797,628.10,1
270957,1320.94,1
97931,1772.90,1
270244,34.60,1
175440,788.91,1
271015,2044.01,1
270474,180.92,1
271035,1532.89,1
271006,132.09,1
270911,138.30,1
268242,690.37,1
270848,105.45,1
271169,301.02,1
270824,215.26,1
271220,191.73,1
271228,75.48,1
255827,1054.34,1
270393,700.21,1
208381,24.59,1
271296,58.41,1
271310,22.42,1
270606,908.84,1
271326,798.44,1
269984,711.02,1
268863,517.42,1
271348,890.81,1
271388,69.71,1
270599,2619.65,1
271154,2510.02,1
270968,161.25,1
271338,492.03,1
148849,30.81,1
195307,324.28,1
271426,43.70,1
158724,1431.57,1
8754,249.37,1
270188,198.44,1
264295,2376.14,1
271543,951.13,1
271557,189.70,1
182808,365.06,1
270744,963.78,1
270930,397.15,1
271670,267.59,1
264514,763.43,1
271094,181.29,1
271720,50.85,1
271755,35.40,1
271300,829.84,1
271760,52.00,1
26661,633.53,1
271851,673.20,1
271197,130.96,1
271768,1.83,1
271787,98.60,1
2737,680.58,1
145177,918.19,1
271664,536.62,1
271761,1452.99,1
271083,187.81,1
43191,187.35,1
152223,118.23,1
145313,66.72,1
266811,154.07,1
272001,1298.59,1
271991,1079.06,1
272029,606.65,1
271951,15.40,1
272035,2081.62,1
271950,1807.51,1
262487,88.92,1
271896,342.92,1
272063,93.55,1
265092,1480.16,1
272127,4.48,1
143785,43.41,1
271488,47.55,1
271519,1571.19,1
271243,471.04,1
272199,728.88,1
271792,317.18,1
270833,506.49,1
272255,713.96,1
271617,12.32,1
271872,391.68,1
271903,599.03,1
271465,831.29,1
270671,419.37,1
269872,701.02,1
272425,303.19,1
143599,37.26,1
270509,64.02,1
182377,52.98,1
272463,364.70,1
272472,2780.13,1
272157,379.13,1
272437,789.98,1
271800,2011.05,1
272543,171.99,1
272569,187.84,1
272659,56.29,1
272510,357.87,1
272696,202.80,1
270725,312.15,1
266395,337.95,1
190825,631.08,1
272261,485.12,1
272717,2416.56,1
272359,48.80,1
272128,2.27,1
166734,370.37,1
263307,120.91,1
272452,361.93,1
272616,337.87,1
272838,201.49,1
272596,1042.11,1
272282,74.62,1
270009,171.60,1
272283,451.24,1
272926,17.73,1
272909,4111.93,1
272961,128.25,1
272983,107.32,1
272991,2160.55,1
263309,526.26,1
272965,2342.53,1
273034,452.23,1
272979,460.83,1
273117,18.72,1
273126,712.68,1
271806,152.06,1
273131,37.71,1
272865,846.04,1
273164,27.99,1
273214,77.16,1
272842,6163.20,1
273235,116.58,1
13296,133.23,1
272906,47.86,1
272755,178.32,1
261189,405.08,1
273371,168.53,1
4874,2412.53,1
272977,167.94,1
272059,15.68,1
273423,5334.77,1
260833,118.33,1
273628,115.23,1
273060,974.52,1
273654,333.50,1
273684,45.43,1
273695,177.58,1
273671,601.30,1
272923,42.28,1
273630,105.04,1
270460,936.01,1
164356,0.13,1
15743,87.13,1
269064,1397.22,1
180153,842.74,1
273839,77.83,1
272918,347.34,1
273068,421.02,1
176012,222.84,1
273936,27.81,1
273953,28.40,1
274000,139.59,1
273249,395.93,1
1285,64.05,1
274039,1160.61,1
274057,156.49,1
273523,14.90,1
138534,52.62,1
272175,273.45,1
172793,876.16,1
167412,56.35,1
274163,737.02,1
274162,847.94,1
274166,1.35,1
183819,229.77,1
273846,404.09,1
273464,444.22,1
156057,124.60,1
153745,86.69,1
274157,476.45,1
273841,1047.50,1
274269,212.85,1
274273,601.34,1
17613,223.83,1
273486,515.97,1
274209,1029.21,1
274377,214.19,1
274382,626.36,1
274276,164.20,1
273544,266.06,1
274371,265.07,1
274438,14.99,1
274402,105.03,1
274536,331.34,1
274544,85.44,1
274433,335.44,1
144273,10.13,1
274521,89.78,1
274576,1203.12,1
268883,28.70,1
269541,1504.13,1
88122,43.22,1
273329,570.36,1
274585,30.05,1
271508,183.26,1
274589,87.88,1
274070,1262.54,1
161271,278.26,1
273994,9.88,1
274631,74.43,1
233090,19.54,1
274572,725.85,1
274639,31.90,1
272504,335.06,1
274652,159.71,1
268857,57.03,1
274498,544.25,1
261788,0.57,1
21464,77.34,1
145310,36.44,1
267824,21.23,1
274501,297.31,1
274766,42.37,1
6479,365.20,1
274798,629.14,1
274564,1862.78,1
274630,178.63,1
274814,823.70,1
274825,1147.78,1
274838,82.53,1
274189,282.34,1
38457,1.98,1
145813,85.40,1
274908,458.44,1
274781,49.94,1
274940,179.47,1
274951,63.33,1
274879,21.71,1
260929,296.82,1
274985,71.72,1
159186,1421.55,1
274904,430.45,1
274996,760.41,1
271185,1506.78,1
275020,1193.26,1
274958,108.20,1
272058,687.58,1
275049,19.93,1
275021,210.47,1
275050,543.22,1
274130,1077.70,1
275056,192.57,1
274880,58.74,1
275069,81.86,1
180719,154.18,1
275081,49.63,1
275098,165.31,1
269959,258.24,1
275113,67.23,1
275112,150.26,1
275126,2.10,1
275129,1416.27,1
274836,89.19,1
9808,147.11,1
1468,88.63,1
275154,136.52,1
171613,85.53,1
274999,183.06,1
275103,169.48,1
244504,91.59,1
196040,30.53,1
16796,46.35,1
257095,880.03,1
1909,238.36,1
1271,3.05,1
271140,702.81,1
261693,450.09,1
275273,234.16,1
275275,324.94,1
275277,527.99,1
275092,30.27,1
275276,23.13,1
275292,21.22,1
275282,941.87,1
274929,815.89,1
275293,104.56,1
275033,1520.21,1
618,238.14,1
275008,173.43,1
273599,103.49,1
275343,17.22,1
275141,94.92,1
55811,84.31,1
179103,17.13,1
275290,223.72,1
7955,134.48,1
270928,67.38,1
267488,141.06,1
275286,269.17,1
275373,57.22,1
246267,3711.65,1
263456,262.45,1
212436,0.07,1
267235,32.17,1
275389,52.38,1
271125,10.43,1
274861,1171.41,1
159071,22.24,1
275412,101.83,1
11709,225.15,1
274087,190.00,1
270183,78.56,1
210318,268.02,1
271352,198.97,1
275438,41.33,1
275442,1505.04,1
275444,30.92,1
274882,9.17,1
4392,113.73,1
273992,356.51,1
275449,772.07,1
274906,1482.14,1
211222,25.37,1
274278,213.08,1
274901,193.89,1
275468,255.55,1
175723,0.67,1
275479,280.23,1
187639,18.83,1
17987,4.67,1
271856,694.27,1
275490,300.00,1
275163,74.56,1
274663,0.05,1
217155,1157.15,1
275498,49.51,1
275503,3.57,1
274050,3073.05,1
275408,83.79,1
224777,38.85,1
275510,37.15,1
275513,136.49,1
269937,246.16,1
210409,123.52,1
275529,26.05,1
145713,481.37,1
182897,201.73,1
275470,1443.39,1
275532,66.69,1
275533,18.85,1
271082,24.88,1
275100,138.43,1
142856,211.10,1
275548,97.48,1
272586,83.63,1
275422,51.43,1
236968,267.31,1
275554,20.93,1
275552,302.39,1
275132,574.78,1
34121,450.67,1
227760,207.00,1
275158,99.95,1
275566,4.72,1
275565,13.65,1
225103,44.28,1
275413,269.15,1
271098,23.27,1
243273,51.67,1
274611,152.23,1
275039,47.13,1
275574,419.92,1
275362,154.96,1
275038,715.05,1
274475,261.79,1
275582,8.42,1
275148,218.37,1
275572,108.91,1
271114,166.62,1
275590,637.64,1
275591,52.81,1
235034,84.29,1
275592,51.18,1
275571,16.11,1
275440,77.27,1
115019,638.15,1
275598,10.38,1
275589,108.28,1
271925,143.45,1
261004,130.00,1
275629,23.75,1
275624,163.61,1
275637,460.49,1
1159,30.78,1
275644,60.42,1
275457,74.95,1
275165,657.28,1
274746,38.21,1
275518,21.86,1
275660,18.66,1
272570,325.39,1
275664,44.82,1
275534,88.51,1
147802,38.01,1
275516,43.48,1
275677,153.14,1
275253,25.12,1
275682,7.15,1
267090,29.12,1
275684,140.87,1
267878,35.38,1
2881,1.20,1
170962,125.81,1
264954,681.84,1
274994,435.90,1
225394,341.80,1
215160,388.98,1
271054,22.62,1
275741,50.22,1
275757,27.00,1
275575,60.93,1
161693,358.43,1
276112,135.20,1
275788,385.59,1
276130,148.20,1
275567,1312.83,1
275215,70.25,1
276238,564.48,1
276261,222.83,1
238267,470.76,1
204116,714.25,1
276395,146.78,1
276414,7.10,1
276420,166.51,1
276232,301.62,1
275799,324.61,1
276480,163.37,1
276510,267.13,1
276439,1518.07,1
276490,1165.84,1
276553,73.95,1
276455,1248.85,1
270633,692.11,1
276562,169.55,1
276383,155.83,1
276666,44.19,1
276671,193.39,1
10051,263.03,1
276708,567.42,1
276135,1138.92,1
276783,698.84,1
276784,550.54,1
276829,26.25,1
276265,280.65,1
2055,20.11,1
276852,62.23,1
276857,41.85,1
190610,312.85,1
5603,4.30,1
276932,85.65,1
274460,680.65,1
275463,86.74,1
276998,115.11,1
276990,243.41,1
277099,187.36,1
30206,483.09,1
274948,361.48,1
277135,60.99,1
276104,6.57,1
277063,205.43,1
277182,58.18,1
277105,34.40,1
277238,31.25,1
277109,265.81,1
163914,65.27,1
259019,0.17,1
277271,58.65,1
148133,0.94,1
277066,833.43,1
276938,357.98,1
276598,160.99,1
277384,371.17,1
277410,146.97,1
276781,8.40,1
6,67.08,1
277398,536.80,1
277499,452.42,1
276887,449.73,1
277521,161.30,1
277556,28.77,1
277562,308.65,1
277544,102.58,1
277590,458.07,1
277285,992.13,1
182398,114.32,1
277670,33.47,1
277557,1308.04,1
277084,939.50,1
273862,144.83,1
276542,258.92,1
277704,4.43,1
272887,162.47,1
277766,109.12,1
217976,80.64,1
277791,488.24,1
97530,110.52,1
277508,991.04,1
277803,159.12,1
277825,338.30,1
277591,2.08,1
277715,43.69,1
172782,206.23,1
151849,540.55,1
277880,6.18,1
277945,311.77,1
277953,157.01,1
275570,103.34,1
277964,308.61,1
223933,952.25,1
277866,828.51,1
208108,140.84,1
146888,13.13,1
146957,83.03,1
145944,36.69,1
277419,6.33,1
274552,191.50,1
277728,37.55,1
277609,445.18,1
169966,469.45,1
277814,8.45,1
250388,121.06,1
2811,575.71,1
152611,122.13,1
277845,74.71,1
278177,200.89,1
277524,28.84,1
25507,60.12,1
277821,490.59,1
277461,147.76,1
275173,231.97,1
278080,163.94,1
269874,242.54,1
278143,9.35,1
277864,288.55,1
272792,106.94,1
271837,236.60,1
160032,266.96,1
270988,432.58,1
278344,398.00,1
160610,316.26,1
278283,1054.87,1
269534,18.97,1
171536,7.13,1
278280,220.66,1
272544,9.06,1
278326,271.52,1
277668,51.87,1
278642,211.52,1
278509,662.54,1
278055,222.32,1
278695,95.58,1
278701,1.32,1
278723,33.62,1
277977,10.13,1
278129,202.95,1
155640,798.43,1
278582,396.09,1
278788,382.06,1
17859,16.10,1
278851,6.70,1
278758,225.93,1
278882,174.78,1
278586,310.74,1
278890,73.64,1
278764,689.21,1
276788,389.84,1
278915,45.76,1
278927,383.86,1
278940,590.30,1
278958,222.95,1
1151,206.23,1
278115,135.66,1
278753,636.97,1
278881,490.32,1
147542,124.83,1
278995,67.40,1
278905,159.20,1
278459,6.65,1
278215,2.03,1
279138,406.26,1
277012,87.53,1
247676,99.00,1
3541,28.05,1
1563,5.27,1
261393,412.80,1
6971,44.85,1
278531,22.89,1
239554,53.28,1
279352,173.05,1
2084,89.40,1
279394,6.22,1
239932,41.99,1
1802,0.05,1
274723,144.17,1
279132,240.34,1
278444,67.66,1
279470,186.61,1
278875,155.05,1
148886,185.38,1
279468,160.09,1
278716,244.50,1
6899,13.85,1
272213,79.65,1
279519,184.21,1
185019,2.58,1
43142,129.47,1
278906,141.05,1
279409,183.07,1
8641,85.40,1
279264,202.50,1
279625,50.78,1
2723,75.08,1
277403,214.24,1
238800,366.66,1
12530,4.55,1
279722,30.92,1
279748,30.73,1
279766,132.80,1
279680,136.21,1
156661,36.81,1
4078,0.90,1
11808,36.42,1
279738,158.07,1
279751,50.40,1
